Species,Dataset,File Name,Streptomycin,Vancomycin,Ceftriaxone,Oxacillin,Clindamycin,Fusidic acid,Erythromycin,Linezolid,Methicillin,Gentamicin,Trimethoprim-Sulfamethoxazole,Ciprofloxacin,Tetracycline,Chloramphenicol,Penicillin,Trimethoprim,Daptomycin,Cefoxitin,Amikacin,Ampicillin-Sulbactam,Cefepime,Cefotaxime,Ceftazidime,Colistin,Doripenem,Imipenem,Levofloxacin,Meropenem,Minocycline,Moxifloxacin,Polymyxin_B,Tigecycline,Tobramycin,Ampicillin,Amoxicillin-Clavulanic acid,Azithromycin,Sulfisoxazole,Kanamycin,Nalidixic acid,Ceftiofur,Capreomycin,Clarithromycin,Clofazimine,Cycloserine,Ethambutol,Ethionamide,Gatifloxacin,Isoniazid,Nicotinamide,Ofloxacin,para-aminosalicylic acid,Prothionamide,Pyrazinamide,Rifabutin,Rifampicin,Aztreonam,Cefuroxime,Piperacillin-Tazobactam
Escherichia coli,PATRIC_e.coli,562.22731.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22732.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22733.fna,,,,,,,,,,S,,R,,,,S,,S,,,,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,R,R,
Escherichia coli,PATRIC_e.coli,562.22734.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22735.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22736.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22737.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22738.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22740.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22741.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22742.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22743.fna,,,,,,,,,,S,,S,,,,S,,R,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,R,
Escherichia coli,PATRIC_e.coli,562.22744.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22745.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22746.fna,,,,,,,,,,S,,R,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22747.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22748.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22749.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22750.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22751.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22752.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22753.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22754.fna,,,,,,,,,,R,,R,,,,R,,S,,,,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,R,R,
Escherichia coli,PATRIC_e.coli,562.22755.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22756.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22757.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22758.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22759.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22760.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22761.fna,,,,,,,,,,S,,R,,,,,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22762.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22763.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22764.fna,,,,,,,,,,S,,S,,,,R,,,,,R,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,R,R,
Escherichia coli,PATRIC_e.coli,562.22765.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22766.fna,,,,,,,,,,R,,S,,,,R,,S,,,S,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22767.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22768.fna,,,,,,,,,,S,,R,,,,R,,S,,,R,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,R,R,
Escherichia coli,PATRIC_e.coli,562.22769.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22770.fna,,,,,,,,,,S,,R,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22771.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22772.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22773.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22774.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22775.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22776.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22777.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22778.fna,,,,,,,,,,R,,S,,,,S,,S,,,S,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22779.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22780.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22781.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22782.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22783.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,S,R,
Escherichia coli,PATRIC_e.coli,562.22784.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22785.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22786.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22787.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22788.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22789.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22790.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22791.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22792.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22793.fna,,,,,,,,,,S,,S,,,,S,,,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22794.fna,,,,,,,,,,R,,R,,,,R,,S,,,S,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22795.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22796.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22797.fna,,,,,,,,,,S,,R,,,,S,,,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,R,
Escherichia coli,PATRIC_e.coli,562.22798.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22799.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22800.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,R,
Escherichia coli,PATRIC_e.coli,562.22801.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22802.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22803.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22804.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22805.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22806.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22807.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22808.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22809.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22810.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22811.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22812.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22813.fna,,,,,,,,,,S,,R,,,,R,,S,,,S,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22814.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22815.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22816.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22817.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22818.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22819.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22820.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22821.fna,,,,,,,,,,R,,R,,,,R,,S,,,R,,,,,,,S,,,,,R,R,,,,,,,,,,,,,,,,,,,,,,R,R,
Escherichia coli,PATRIC_e.coli,562.22822.fna,,,,,,,,,,S,,R,,,,R,,S,,,,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,R,R,
Escherichia coli,PATRIC_e.coli,562.22823.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22824.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22825.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22826.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22827.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22828.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22829.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22830.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22831.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22832.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22833.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22834.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22835.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22836.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22837.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22838.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22839.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22840.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22841.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22842.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22843.fna,,,,,,,,,,S,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22844.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22845.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22846.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22847.fna,,,,,,,,,,S,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22848.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22849.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22850.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22851.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22852.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22853.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22854.fna,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22855.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22856.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22857.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22858.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22859.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22860.fna,,,,,,,,,,S,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22861.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22862.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22863.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22864.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22865.fna,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22866.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22867.fna,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22868.fna,,,,,,,,,,R,,R,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22869.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22870.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R,
Escherichia coli,PATRIC_e.coli,562.22871.fna,,,,,,,,,,S,,S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,
Escherichia coli,PATRIC_e.coli,562.22872.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22873.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22874.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,S,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22875.fna,,,,,,,,,,S,,S,,,,R,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
Escherichia coli,PATRIC_e.coli,562.22876.fna,,,,,,,,,,S,,S,,,,S,,S,,,S,,,,,,,S,,,,,S,R,,,,,,,,,,,,,,,,,,,,,,S,S,
