Species,Dataset,File Name,Erythromycin,Methicillin,Ciprofloxacin,Clindamycin,Penicillin,clusters,split
Staphylococcus aureus,PATRIC_genomes,1280.8513.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8514.fna,S,R,R,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8515.fna,S,S,R,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8516.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8517.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8518.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8519.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8521.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8522.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8534.fna,S,S,S,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8535.fna,S,S,S,,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.8536.fna,S,S,S,,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8537.fna,S,S,S,,R,264,train
Staphylococcus aureus,PATRIC_genomes,1280.8538.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8539.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8541.fna,S,S,S,,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.8542.fna,R,S,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8543.fna,S,S,S,,S,17,train
Staphylococcus aureus,PATRIC_genomes,1280.8544.fna,S,S,S,,R,73,train
Staphylococcus aureus,PATRIC_genomes,1280.8545.fna,S,S,S,,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.8547.fna,S,S,S,,S,16,train
Staphylococcus aureus,PATRIC_genomes,1280.8548.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8551.fna,S,S,S,,S,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8561.fna,S,S,S,S,R,43,train
Staphylococcus aureus,PATRIC_genomes,1280.8562.fna,S,S,R,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8563.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8564.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8565.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8566.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8567.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8568.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8569.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8571.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8572.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8574.fna,S,S,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8575.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8586.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8587.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8588.fna,R,S,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8589.fna,R,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8591.fna,S,S,S,,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8592.fna,S,S,S,,R,56,train
Staphylococcus aureus,PATRIC_genomes,1280.8593.fna,S,S,S,,S,16,train
Staphylococcus aureus,PATRIC_genomes,1280.8594.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8595.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8596.fna,S,S,S,,R,73,train
Staphylococcus aureus,PATRIC_genomes,1280.8598.fna,S,S,S,,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8599.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8601.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8612.fna,S,S,S,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8613.fna,S,S,S,,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8614.fna,S,S,S,,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.8615.fna,S,S,S,,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.8616.fna,S,S,S,,R,34,train
Staphylococcus aureus,PATRIC_genomes,1280.8617.fna,R,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8618.fna,S,S,S,,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8619.fna,S,S,S,,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8622.fna,S,S,S,,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.8623.fna,S,S,S,,S,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8624.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8625.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8626.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8627.fna,S,S,S,,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8633.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8634.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8635.fna,S,R,R,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8638.fna,S,S,S,S,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8641.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8644.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8645.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8646.fna,S,S,S,S,R,73,train
Staphylococcus aureus,PATRIC_genomes,1280.8647.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8648.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8649.fna,S,S,S,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8655.fna,S,S,S,,R,43,train
Staphylococcus aureus,PATRIC_genomes,1280.8656.fna,S,S,S,,S,42,test
Staphylococcus aureus,PATRIC_genomes,1280.8657.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8658.fna,S,S,S,,R,43,train
Staphylococcus aureus,PATRIC_genomes,1280.8659.fna,S,S,S,,R,47,train
Staphylococcus aureus,PATRIC_genomes,1280.8663.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8666.fna,S,S,S,,R,39,train
Staphylococcus aureus,PATRIC_genomes,1280.8668.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8671.fna,S,S,S,,S,49,train
Staphylococcus aureus,PATRIC_genomes,1280.8672.fna,S,S,S,,R,56,train
Staphylococcus aureus,PATRIC_genomes,1280.8673.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8674.fna,R,S,S,,R,402,train
Staphylococcus aureus,PATRIC_genomes,1280.8675.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8681.fna,S,S,S,,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.8682.fna,S,R,R,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8683.fna,S,S,S,S,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8684.fna,S,S,S,S,R,39,train
Staphylococcus aureus,PATRIC_genomes,1280.8685.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8686.fna,S,R,R,S,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8687.fna,R,S,S,R,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.8691.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8692.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8695.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8697.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8698.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8699.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8701.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8707.fna,S,S,S,,R,73,train
Staphylococcus aureus,PATRIC_genomes,1280.8708.fna,R,S,R,,R,9,test
Staphylococcus aureus,PATRIC_genomes,1280.8709.fna,S,S,S,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8711.fna,S,S,S,,R,47,train
Staphylococcus aureus,PATRIC_genomes,1280.8712.fna,S,S,S,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8713.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8716.fna,S,S,S,,R,32,train
Staphylococcus aureus,PATRIC_genomes,1280.8718.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8721.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8722.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8724.fna,S,S,R,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8726.fna,S,S,S,S,S,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8727.fna,S,S,S,S,S,92,train
Staphylococcus aureus,PATRIC_genomes,1280.8728.fna,S,S,S,S,R,34,train
Staphylococcus aureus,PATRIC_genomes,1280.8733.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8734.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8735.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8736.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8737.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8738.fna,R,R,R,R,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8739.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8742.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8743.fna,S,S,S,,S,91,train
Staphylococcus aureus,PATRIC_genomes,1280.8747.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8748.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8751.fna,S,S,S,,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.8753.fna,S,S,S,,R,19,train
Staphylococcus aureus,PATRIC_genomes,1280.8754.fna,S,S,S,,R,21,train
Staphylococcus aureus,PATRIC_genomes,1280.8759.fna,S,S,S,S,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8761.fna,S,S,S,S,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8762.fna,R,R,R,R,R,388,train
Staphylococcus aureus,PATRIC_genomes,1280.8763.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8764.fna,R,R,R,R,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8766.fna,S,R,S,S,R,123,train
Staphylococcus aureus,PATRIC_genomes,1280.8767.fna,S,S,S,S,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.8772.fna,S,S,S,,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.8773.fna,S,S,S,,R,4,train
Staphylococcus aureus,PATRIC_genomes,1280.8774.fna,R,R,R,,R,47,train
Staphylococcus aureus,PATRIC_genomes,1280.8776.fna,R,S,S,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8777.fna,S,S,R,,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.8779.fna,S,S,S,,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8785.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8786.fna,S,S,S,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8787.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8788.fna,S,S,S,S,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.8789.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8791.fna,S,S,S,,S,16,train
Staphylococcus aureus,PATRIC_genomes,1280.8795.fna,S,S,S,,S,19,train
Staphylococcus aureus,PATRIC_genomes,1280.8797.fna,S,S,S,,S,343,train
Staphylococcus aureus,PATRIC_genomes,1280.8798.fna,S,S,S,,S,251,test
Staphylococcus aureus,PATRIC_genomes,1280.8799.fna,S,S,S,,R,5,train
Staphylococcus aureus,PATRIC_genomes,1280.8801.fna,S,S,S,,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8803.fna,S,S,S,,R,27,train
Staphylococcus aureus,PATRIC_genomes,1280.8805.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8807.fna,S,S,S,,R,7,test
Staphylococcus aureus,PATRIC_genomes,1280.8812.fna,S,S,S,,R,73,train
Staphylococcus aureus,PATRIC_genomes,1280.8813.fna,S,S,S,,R,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8814.fna,S,S,S,,S,27,train
Staphylococcus aureus,PATRIC_genomes,1280.8816.fna,S,S,S,,R,42,test
Staphylococcus aureus,PATRIC_genomes,1280.8819.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8825.fna,R,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8827.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8829.fna,S,R,R,,R,6,train
Staphylococcus aureus,PATRIC_genomes,1280.8831.fna,S,S,S,,S,18,train
Staphylococcus aureus,PATRIC_genomes,1280.8832.fna,S,S,S,,R,47,train
Staphylococcus aureus,PATRIC_genomes,1280.8833.fna,S,S,S,,R,47,train
Staphylococcus aureus,PATRIC_genomes,1280.8835.fna,S,S,S,,R,47,train
Staphylococcus aureus,PATRIC_genomes,1280.8836.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8837.fna,S,S,S,,R,12,train
Staphylococcus aureus,PATRIC_genomes,1280.8844.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.8845.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.8848.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.8849.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9188.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9189.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9191.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9192.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9193.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9194.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9195.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9196.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9197.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9198.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9199.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9201.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9202.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9203.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9204.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9205.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9206.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9207.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9208.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9209.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9211.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9212.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9213.fna,R,,R,R,,70,train
Staphylococcus aureus,PATRIC_genomes,1280.9214.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9215.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9216.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9217.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9218.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9219.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9221.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9222.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9223.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9224.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9225.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9226.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9227.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9228.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9229.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9231.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9232.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9233.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9234.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9235.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9236.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9237.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9238.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9239.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9241.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9242.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9243.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9244.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9245.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9246.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9247.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9248.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9249.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9251.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9252.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9253.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9254.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9255.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9256.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9257.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9258.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9259.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9261.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9262.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9263.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9264.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9265.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9266.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9267.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9268.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9269.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9271.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9272.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9273.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9274.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9275.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9276.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9277.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9278.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9279.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9281.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9282.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9283.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9284.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9285.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9286.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9287.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9288.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9289.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9291.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9292.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9293.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9294.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9295.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9296.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9297.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9298.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9299.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9301.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9302.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9303.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9304.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9305.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9306.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9307.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9308.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9309.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9311.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9312.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9313.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9314.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9315.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9316.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9317.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9318.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9319.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9321.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9322.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9323.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9324.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9325.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9326.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9327.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9328.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9329.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9331.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9332.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9333.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9334.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9335.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9336.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9337.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9338.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9339.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9341.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9342.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9343.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9344.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9345.fna,S,,R,S,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9346.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9347.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9348.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9349.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9351.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9352.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9353.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9354.fna,R,,R,R,,10,train
Staphylococcus aureus,PATRIC_genomes,1280.9355.fna,R,,R,R,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.9356.fna,R,,R,R,,10,train
